"code","name","lat","long","metro"
"CUC","CUC - Camilo Daza International Airport",7.92718,-72.50818,576
"DLH","DLH - Duluth International Airport",46.84211,-92.18754,2835
"DVO","DVO - Francisco Bangoy International Airport",7.128764,125.64608,306
"FBM","FBM - Lubumbashi International Airport",-11.591111,27.530832,479
"FSZ","FSZ - Shizuoka Airport (Mt. Fuji Shizuoka Airport)",34.797173,138.18059,559
"GNV","GNV - Gainesville Regional Airport",29.686312,-82.27664,2311
"HBX","HBX - Hubli Airport",15.360923,75.08346,915
"HID","HID - Horn Island Airport",-10.591054,142.29456,10139
"HTS","HTS - Tri-State Airport (Milton J. Ferguson Field)",38.368355,-82.55781,2203
"IGR","IGR - Cataratas del Iguazú International Airport",-25.731777,-54.47618,1249
"IJK","IJK - Izhevsk Airport",56.830887,53.450558,1099
"IMF","IMF - Imphal International Airport (Tulihal Airport)",24.75406,93.89402,2160
"IZO","IZO - Izumo Airport",35.414772,132.88605,1088
"JIQ","JIQ - Qianjiang Wulingshan Airport",29.514559,108.83372,10145
"KBR","KBR - Sultan Ismail Petra Airport",6.169772,102.29318,1328
"KMI","KMI - Miyazaki Airport",31.87621,131.44733,984
"KMJ","KMJ - Kumamoto Airport",32.834522,130.85823,512
"LAP","LAP - Manuel Márquez de León International Airport",24.075527,-110.363655,2244
"LGK","LGK - Langkawi International Airport",6.34206,99.73152,6146
"LOP","LOP - Lombok International Airport",-8.761847,116.27395,1528
"LUM","LUM - Dehong Mangshi Airport",24.402954,98.53154,3364
"MDD","MDD - Midland Airpark",32.035618,-102.10197,1837
"MLN","MLN - Melilla Airport",35.279724,-2.9568393,1327
"MMB","MMB - Memanbetsu Airport",43.884533,144.15762,2659
"MQF","MQF - Magnitogorsk International Airport",53.390835,58.761543,1546
"MYJ","MYJ - Matsuyama Airport",33.82905,132.7041,789
"NNM","NNM - Naryan-Mar Airport",67.642235,53.127052,6060
"PLW","PLW - Mutiara Airport",-0.9186115,119.90645,1761
"PMW","PMW - Palmas–Brigadeiro Lysias Rodrigues Airport",-10.295659,-48.35811,2131
"PUQ","PUQ - Presidente Carlos Ibáñez del Campo International Airport",-53.00509,-70.84306,3240
"RAB","RAB - Rabaul Airport (Tokua Airport)",-4.34081,152.37833,7861
"RKV","RKV - Reykjavík Airport",64.131874,-21.946606,2337
"ROB","ROB - Roberts International Airport",6.241239,-10.352785,5535
"SBM","SBM - Sheboygan County Memorial Airport",43.76442,-87.85129,3100
"SFJ","SFJ - Kangerlussuaq Airport",67.01921,-50.69462,10166
"SJT","SJT - San Angelo Regional Airport (Mathis Field)",31.357288,-100.50294,3659
"SOQ","SOQ - Dominique Edward Osok Airport",-0.8903221,131.29063,2133
"SQL","SQL - San Carlos Airport",37.515377,-122.250305,99
"SSG","SSG - Malabo International Airport (Saint Isabel Airport)",3.757791,8.716096,2525
"SXR","SXR - Sheikh ul Alam International Airport",34.002174,74.762405,585
"SZZ","SZZ - ""Solidarity"" Szczecin–Goleniów Airport",53.585876,14.902781,1193
"TBZ","TBZ - Tabriz International Airport",38.12335,46.24448,563
"TRC","TRC - Francisco Sarabia International Airport (Torreón Int'l)",25.56327,-103.39878,666
"TUU","TUU - Tabuk Regional Airport",28.372116,36.598637,1345
"VAN","VAN - Van Ferit Melen Airport",38.466686,43.330753,1781
"VBY","VBY - Visby Airport",57.659584,18.342379,6047
"VSA","VSA - Carlos Rovirosa Pérez International Airport",17.995459,-92.81657,797
"WUS","WUS - Wuyishan Airport",27.705217,118.00357,2310
"YCD","YCD - Nanaimo Airport",49.053005,-123.87398,2910
"YDL","YDL - Dease Lake Airport",58.422886,-130.0301,10181
"YGW","YGW - Kuujjuarapik Airport",55.28279,-77.75824,10182
"YSB","YSB - Sudbury Airport",46.622845,-80.795654,3895
"ZQN","ZQN - Queenstown Airport",-45.020973,168.73993,5690
"ADE","ADE - Aden International Airport",12.825377,45.03709,1185
"AMQ","AMQ - Pattimura Airport",-3.7057908,128.08888,1718
"BFF","BFF - Western Nebraska Regional Airport (William B. Heilig Field)",41.873547,-103.595024,5239
"CLL","CLL - Easterwood Airport (Easterwood Field)",30.591007,-96.36276,1872
"CRG","CRG - Jacksonville Executive at Craig Airport",30.336378,-81.514496,566
"CTH","CTH - Chester County G. O. Carlson Airport (FAA: MQS)",39.980083,-75.86281,2474
"DAX","DAX - Dazhou Heshi Airport",31.129946,107.43145,167
"ELU","ELU - Guemar Airport",33.511227,6.7846503,3070
"ESN","ESN - Easton Airport (Newnam Field)",38.81143,-76.06474,6569
"FNI","FNI - Nîmes–Alès–Camargue–Cévennes Airport (Garons Airport)",43.76295,4.4215865,1192
"FNL","FNL - Fort Collins–Loveland Municipal Airport",40.449867,-105.00544,1172
"GBE","GBE - Sir Seretse Khama International Airport",-24.555834,25.918888,2134
"HOG","HOG - Frank País Airport",20.785278,-76.315,1569
"IAG","IAG - Niagara Falls International Airport",43.108032,-78.94669,368
"ITH","ITH - Ithaca Tompkins Regional Airport",42.49108,-76.458496,5829
"JNZ","JNZ - Jinzhou Bay Airport",41.096172,121.07295,142
"KRY","KRY - Karamay Airport",45.468178,84.95967,1658
"LEW","LEW - Auburn/Lewiston Municipal Airport",44.048794,-70.287056,6681
"MDQ","MDQ - Astor Piazzolla International Airport",-37.933205,-57.581516,1265
"MHR","MHR - Sacramento Mather Airport",38.56366,-121.29721,255
"MMY","MMY - Miyako Airport",24.77943,125.29747,4778
"NER","NER - Chulman Neryungri Airport",56.90415,124.903824,4631
"OCA","OCA - Ocean Reef Club Airport (FAA: 07FA)",25.320961,-80.27782,6712
"OGU","OGU - Ordu–Giresun Airport",40.96503,38.080444,2486
"PLM","PLM - Sultan Mahmud Badaruddin II International Airport",-2.8966715,104.6992,569
"POU","POU - Dutchess County Airport",41.6275,-73.88416,664
"PRC","PRC - Ernest A. Love Field",34.64982,-112.42724,2523
"RDG","RDG - Reading Regional Airport (Carl A. Spaatz Field)",40.379536,-75.96775,943
"TCZ","TCZ - Tengchong Tuofeng Airport",24.936417,98.48276,1137
"TIM","TIM - Mozes Kilangin Airport",-4.5259767,136.8874,5989
"TMB","TMB - Miami Executive Airport",25.64915,-80.42919,65
"ULV","ULV - Ulyanovsk Baratayevka Airport",54.286686,48.233513,1159
"USM","USM - Samui Airport",9.548436,100.06303,4134
"WUZ","WUZ - Wuzhou Xijiang Airport",23.453882,111.25695,293
"YFC","YFC - Fredericton International Airport",45.87092,-66.531654,4076
"YKM","YKM - Yakima Air Terminal (McAllister Field)",46.570175,-120.53989,2544
"YNB","YNB - Yanbu Airport (Yenbo Airport)",24.15024,38.0632,2148
"YQU","YQU - Grande Prairie Airport",55.17668,-118.87381,4448
"YRT","YRT - Rankin Inlet Airport",62.809654,-92.11113,10223
"YTH","YTH - Thompson Airport",55.80031,-97.86293,6998
"YXJ","YXJ - Fort St. John Airport (North Peace Airport)",56.245636,-120.735146,6379
"AJF","AJF - Al-Jawf Domestic Airport",29.788502,40.10202,3017
"ASP","ASP - Alice Springs Airport",-23.804903,133.9023,6137
"BBX","BBX - Wings Field (FAA: LOM)",39.9527237,-75.1635262,67
"BDQ","BDQ - Vadodara Airport (Civil Airport Harni)",22.332462,73.21706,457
"BIF","BIF - Biggs Army Airfield",31.849205,-106.379906,414
"BME","BME - Broome International Airport",-17.952555,122.23377,8354
"BMV","BMV - Buon Ma Thuot Airport",12.664714,108.117226,1826
"BON","BON - Flamingo International Airport",12.133385,-68.27688,8830
"BRD","BRD - Brainerd Lakes Regional Airport",46.393047,-94.141266,5377
"BRO","BRO - Brownsville/South Padre Island International Airport",25.906326,-97.42699,805
"BVE","BVE - Brive–Souillac Airport",45.04137,1.4902998,3977
"CRD","CRD - General Enrique Mosconi International Airport",-45.79007,-67.468414,1044
"CXO","CXO - Lone Star Executive Airport",30.349695,-95.41399,2951
"DDG","DDG - Dandong Langtou Airport",40.02575,124.28692,235
"DMU","DMU - Dimapur Airport",25.918362,93.72447,3695
"DWH","DWH - David Wayne Hooks Memorial Airport",30.070177,-95.55116,2951
"ERI","ERI - Erie International Airport (Tom Ridge Field)",42.08396,-80.172165,1943
"EWB","EWB - New Bedford Regional Airport",41.675297,-70.95819,358
"FLG","FLG - Flagstaff Pulliam Airport",35.140396,-111.670975,3611
"GDX","GDX - Sokol Airport",59.914406,150.73111,6274
"GJT","GJT - Grand Junction Regional Airport (Walker Field)",39.11958,-108.52879,2595
"GUC","GUC - Gunnison–Crested Butte Regional Airport",38.53725,-106.9354,7833
"GWT","GWT - Sylt Airport (Westerland Airport)",54.913883,8.330133,7558
"HKD","HKD - Hakodate Airport",41.775703,140.81583,1824
"IAR","IAR - Tunoshna Airport",57.56232,40.170258,1105
"KCZ","KCZ - Kōchi Ryōma Airport",33.547493,133.67415,1233
"KUH","KUH - Kushiro Airport",43.045162,144.19455,2563
"KVX","KVX - Pobedilovo Airport",58.49745,49.346508,1146
"LBJ","LBJ - Komodo Airport",-8.486856,119.8887,10254
"LDB","LDB - Londrina–Governador José Richa Airport",-23.328579,-51.13799,771
"LSC","LSC - La Florida Airport",-29.91533,-71.20108,1612
"LWB","LWB - Greenbrier Valley Airport",37.856285,-80.40475,6872
"MDG","MDG - Mudanjiang Hailang Airport",44.524166,129.5689,252
"MKW","MKW - Rendani Airport",-0.893595,134.05046,4162
"NBE","NBE - Enfidha-Hammamet International Airport",36.083103,10.438735,1115
"NOU","NOU - La Tontouta International Airport",-22.015373,166.21342,3801
"NPT","NPT - Newport State Airport (FAA: UUU)",41.53182,-71.28061,358
"NQN","NQN - Presidente Perón International Airport",-38.952137,-68.14049,1535
"OCF","OCF - Ocala International Airport (Jim Taylor Field)",29.169579,-82.22302,1771
"PBH","PBH - Paro Airport",27.405191,89.42103,3247
"PMF","PMF - Parma Airport (Giuseppe Verdi Airport)",44.826244,10.297408,849
"PNR","PNR - Pointe Noire Airport",-4.809799,11.882377,955
"PQI","PQI - Northern Maine Regional Airport at Presque Isle",46.68606,-68.045944,6244
"RDP","RDP - Kazi Nazrul Islam Airport",23.61074,87.23915,523
"RLK","RLK - Bayannur Tianjitai Airport",40.924126,107.746994,5736
"RTB","RTB - Juan Manuel Gálvez International Airport",16.318047,-86.526886,7778
"SAG","SAG - Shirdi Airport",19.689978,74.37544,10272
"SBY","SBY - Salisbury–Ocean City–Wicomico Regional Airport",38.34028,-75.51028,2562
"SMR","SMR - Simón Bolívar International Airport",11.1196,-74.2306,1121
"STP","STP - St. Paul Downtown Airport (Holman Field)",44.933468,-93.06013,160
"SUX","SUX - Sioux Gateway Airport (Colonel Bud Day Field)",42.4025,-96.38417,3176
"TGZ","TGZ - Ángel Albino Corzo International Airport",16.753801,-93.115959,865
"THD","THD - Tho Xuan Airport",19.893103,105.47408,1648
"THE","THE - Teresina–Senador Petrônio Portella Airport",-5.063463,-42.82119,773
"TTE","TTE - Sultan Babullah Airport",0.8324154,127.37915,1967
"TUC","TUC - Teniente General Benjamín Matienzo International Airport",-26.835888,-65.10836,1244
"VGT","VGT - North Las Vegas Airport",36.209232,-115.19943,260
"YKA","YKA - Kamloops Airport",50.70522,-120.44179,3677
"YNS","YNS - Nemiscau Airport",51.691036,-76.13553,10284
"YXT","YXT - Northwest Regional Airport",54.468498,-128.576009,6770
"ZCL","ZCL - General Leobardo C. Ruiz International Airport",22.900251,-102.6804,1833
"AGR","AGR - Agra Airport",27.152697,77.961754,401
"APL","APL - Nampula Airport",-15.1075325,39.28382,1038
"AWZ","AWZ - Ahvaz International Airport",31.342964,48.7469,711
"AZO","AZO - Kalamazoo/Battle Creek International Airport",42.23555,-85.55159,1624
"BKG","BKG - Branson Airport (FAA: BBG)",36.538544,-93.19907,4776
"BZG","BZG - Bydgoszcz Ignacy Jan Paderewski Airport",53.09795,17.972681,1069
"CDT","CDT - Castellón–Costa Azahar Airport",40.205208,0.0672823,1767
"DIJ","DIJ - Dijon Air Base",47.272694,5.0861135,1980
"DOV","DOV - Dover Air Force Base",39.12773,-75.46844,2180
"EAR","EAR - Kearney Regional Airport",40.727028,-99.006775,5265
"FPO","FPO - Grand Bahama International Airport",26.548147,-78.696266,5015
"FTY","FTY - Fulton County Airport (Charlie Brown Field)",33.77626,-84.5221,108
"GDC","GDC - Donaldson Center Airport (FAA: GYH)",34.755646,-82.37454,728
"HFT","HFT - Hammerfest Airport",70.679726,23.668612,7690
"HIO","HIO - Hillsboro Airport (Portland–Hillsboro Airport)",45.533108,-122.94754,269
"HNA","HNA - Hanamaki Airport",39.42149,141.13841,1128
"IXZ","IXZ - Veer Savarkar International Airport (Port Blair Airport)",11.641516,92.730125,3668
"KJH","KJH - Kaili Huangping Airport",26.970256,107.986667006712,4170
"LSI","LSI - Sumburgh Airport",59.878292,-1.2939239,7887
"LTO","LTO - Loreto International Airport",25.992651,-111.35296,6875
"LZY","LZY - Nyingchi Mainling Airport",29.305494,94.335335,8665
"MOB","MOB - Mobile Regional Airport",30.691904,-88.244156,1376
"MQM","MQM - Mardin Airport",37.23435,40.63684,3619
"MQP","MQP - Kruger Mpumalanga International Airport",-25.385393,31.09851,8801
"MSR","MSR - Muş Airport",38.751522,41.651478,6774
"MYQ","MYQ - Mysore Airport (Mandakalli Airport)",12.2310505,76.654175,686
"NOS","NOS - Fascene Airport",-13.311881,48.314404,4752
"NTL","NTL - Newcastle Airport / RAAF Base Williamtown",-32.7963,151.838,2462
"NYO","NYO - Stockholm Skavsta Airport",58.78902,16.915365,5538
"OJC","OJC - Johnson County Executive Airport",38.84863,-94.73779,323
"PUB","PUB - Pueblo Memorial Airport",38.28594,-104.49533,2706
"PVH","PVH - Governador Jorge Teixeira de Oliveira International Airport",-8.71417,-63.89832,1554
"SBH","SBH - Gustaf III Airport",17.904186,-62.845055,8729
"SCK","SCK - Stockton Metropolitan Airport",37.896507,-121.248764,534
"SFF","SFF - Felts Field",47.680534,-117.319984,1032
"SLN","SLN - Salina Regional Airport",38.778687,-97.63952,4375
"TCM","TCM - McChord Field",47.133446,-122.485855,4572
"TNH","TNH - Tonghua Sanyuanpu Airport",42.105938,125.27539,10324
"TUK","TUK - Turbat International Airport",25.988256,63.028004,3045
"UCT","UCT - Ukhta Airport",63.55551,53.80465,3253
"URA","URA - Oral Ak Zhol Airport",51.153313,51.538414,2101
"UUA","UUA - Bugulma Airport",54.634014,52.79032,2231
"VDS","VDS - Vadsø Airport",70.06448,29.838202,8150
"VLL","VLL - Valladolid Airport",41.706013,-4.845069,1446
"YAM","YAM - Sault Ste. Marie Airport",46.48528,-84.500435,3933
"YBC","YBC - Baie-Comeau Airport",49.13671,-68.20031,6268
"YPS","YPS - Port Hawkesbury Airport",45.658543,-61.37666,8305
"YQA","YQA - Muskoka Airport",44.9671,-79.30739,4703
"YYD","YYD - Smithers Airport",54.82295,-127.18435,8211
"YZY","YZY - Zhangye Ganzhou Airport",38.81419,100.656075,715
"ABI","ABI - Abilene Regional Airport",32.411896,-99.680046,3313
"AJL","AJL - Lengpui Airport",23.838848,92.62417,2039
"AOJ","AOJ - Aomori Airport",40.73828,140.6891,786
"ARI","ARI - Chacalluta International Airport",-18.349466,-70.33463,1448
"AZS","AZS - Samaná El Catey International Airport",19.267656,-69.73046,5682
"BEW","BEW - Beira Airport",-19.796824,34.9088,1397
"BID","BID - Block Island State Airport",41.169292,-71.58013,10343
"BKL","BKL - Cleveland Burke Lakefront Airport",41.51157,-81.68992,239
"BKW","BKW - Raleigh County Memorial Airport",37.791668,-81.12345,4238
"BOB","BOB - Bora Bora Airport (Motu Mute Airport)",-16.444105,-151.75209,10346
"BYJ","BYJ - Beja Airport",38.063667,-7.9393034,3702
"CAY","CAY - Cayenne – Félix Eboué Airport",4.8222246,-52.3639,3902
"CIU","CIU - Chippewa County International Airport",46.25776,-84.47442,3933
"CIW","CIW - Canouan Airport",12.699166,-61.3425,10350
"CRA","CRA - Craiova International Airport",44.312763,23.878592,1558
"CUZ","CUZ - Alejandro Velasco Astete International Airport",-13.537637,-71.94361,1549
"CWA","CWA - Central Wisconsin Airport",44.784203,-89.67268,2833
"DEC","DEC - Decatur Airport",39.834724,-88.866394,3804
"DYR","DYR - Ugolny Airport",64.71347,177.73813,6480
"ESC","ESC - Delta County Airport",45.71792,-87.09451,6380
"FDH","FDH - Friedrichshafen Airport (Bodensee Airport)",47.672245,9.512191,839
"FTE","FTE - Comandante Armando Tola International Airport",-50.283978,-72.05364,6291
"GAI","GAI - Montgomery County Airpark",39.16724,-77.161385,61
"HAU","HAU - Haugesund Airport, Karmøy",59.344486,5.2165704,4175
"HIJ","HIJ - Hiroshima Airport",34.439766,132.91904,940
"HOR","HOR - Horta Airport",38.52,-28.716389,5962
"HSH","HSH - Henderson Executive Airport (FAA: HND)",35.97781,-115.14442,6723
"HWD","HWD - Hayward Executive Airport",37.662853,-122.12163,99
"HYS","HYS - Hays Regional Airport",38.85391,-99.27379,6278
"IOS","IOS - Ilhéus Jorge Amado Airport",-14.814534,-39.032215,1366
"ISK","ISK - Ozar Airport",20.112944,73.893814,589
"JIU","JIU - Jiujiang Lushan Airport",29.481182,115.80777,143
"JST","JST - John Murtha Johnstown–Cambria County Airport",40.32015,-78.83277,2394
"JUJ","JUJ - Gobernador Horacio Guzmán International Airport",-24.386042,-65.093834,1699
"JXA","JXA - Jixi Xingkaihu Airport",45.30268,130.98306,488
"KBV","KBV - Krabi Airport",8.09928,98.98319,5425
"KLF","KLF - Grabtsevo Airport",54.54933,36.37035,1701
"KNH","KNH - Kinmen Airport (Shang Yi Airport)",24.42914,118.359856,8792
"KRO","KRO - Kurgan Airport",55.4628,65.411385,1904
"KSN","KSN - Kostanay Airport",53.220657,63.553825,1821
"KZR","KZR - Zafer Airport",39.113148,30.128288,2150
"LCX","LCX - Longyan Guanzhishan Airport",25.67902,116.759125,10378
"LDY","LDY - City of Derry Airport",55.03954,-7.1558022,3578
"LVI","LVI - Harry Mwanga Nkumbula International Airport",-17.825253,25.819218,2822
"MJZ","MJZ - Mirny Airport",62.531616,114.02279,5485
"MLH","MLH - EuroAirport Basel Mulhouse Freiburg",47.59818,7.525496,1237
"MLU","MLU - Monroe Regional Airport",32.51023,-92.043625,3036
"MMJ","MMJ - Matsumoto Airport",36.164673,137.92636,2212
"MTH","MTH - Florida Keys Marathon Airport",24.724998,-81.05141,7526
"MTN","MTN - Martin State Airport",39.328335,-76.42364,311
"MTR","MTR - Los Garzones Airport",8.825196,-75.82401,1023
"MUB","MUB - Maun Airport",-19.97558,23.42818,4627
"MYY","MYY - Miri Airport",4.321545,113.98562,2184
"MZG","MZG - Magong Airport",23.56411,119.62818,4653
"NYM","NYM - Nadym Airport",65.479965,72.69239,5053
"OGS","OGS - Ogdensburg International Airport",44.682095,-75.47683,3300
"OHD","OHD - Ohrid ""St. Paul the Apostle"" Airport",41.181206,20.745317,4856
